id,lng,lat,is_fraud
1037358,128.134489,37.463079,FALSE
1037358,128.134489,37.463079,FALSE
1037358,128.134489,37.463079,FALSE
1037358,128.134489,37.463079,FALSE
1037358,128.134489,37.463079,FALSE
1037358,128.134511,37.463032,FALSE
1037358,128.142262,37.464756,FALSE
1037358,128.088415,37.439853,FALSE
1037358,128.098631,37.439955,FALSE
1037358,128.069722,37.446336,FALSE
1037358,128.051827,37.448742,FALSE
1038215,127.332212,37.306703,FALSE
1038215,127.331655,37.298594,FALSE
1038215,127.353141,37.274071,FALSE
1038215,127.334792,37.316329,FALSE
1038215,127.333827,37.286958,FALSE
1038215,127.33426,37.287298,FALSE
1038215,127.334475,37.287514,FALSE
1038215,127.332929,37.292,FALSE
1038215,127.332929,37.292,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.332932,37.291979,FALSE
1038215,127.352694,37.270214,FALSE
1038215,127.354324,37.264656,FALSE
1038215,127.354182,37.264222,FALSE
1038215,127.354275,37.264913,FALSE
1038215,127.354279,37.264161,FALSE
1038215,127.354279,37.264161,FALSE
1038215,127.354279,37.264161,FALSE
1038215,127.346711,37.279421,FALSE
1038215,127.342015,37.280305,FALSE
1038215,127.334879,37.351526,FALSE
1038215,127.329981,37.340787,FALSE
1038215,127.326308,37.339377,FALSE
1038215,127.325225,37.338941,FALSE
1038215,127.327323,37.335819,FALSE
1038215,127.336319,37.326432,FALSE
1038215,127.30943,37.365781,FALSE
1038215,127.317694,37.359523,FALSE
1038215,127.318552,37.359097,FALSE
1038215,127.319987,37.358413,FALSE
1038215,127.289803,37.384982,FALSE
1038215,127.299159,37.373843,FALSE
1038215,127.296056,37.376611,FALSE
1038215,127.298365,37.373783,FALSE
1038215,127.304366,37.369123,FALSE
1038215,127.29925,37.373828,FALSE
1038215,127.29925,37.373828,FALSE
1038215,127.29925,37.373828,FALSE
1038215,127.29925,37.373828,FALSE
1038215,127.29925,37.373828,FALSE
1038215,127.29925,37.373828,FALSE
1038215,127.29925,37.373828,FALSE
1038215,127.29925,37.373828,FALSE
1038215,127.29925,37.373828,FALSE
1038215,127.29925,37.373828,FALSE
1038215,127.29925,37.373828,FALSE
1038215,127.29925,37.373828,FALSE
1038215,127.29925,37.373828,FALSE
1038215,127.29925,37.373828,FALSE
1038666,127.4017065,37.7183965,FALSE
1038666,127.3997226,37.7166036,FALSE
1038666,127.4069981,37.7300408,FALSE
1038666,127.3114681,37.6417523,FALSE
1038666,127.3074583,37.6434271,FALSE
1038666,127.307919,37.6431086,FALSE
1038666,127.3275293,37.6466783,FALSE
1038666,127.3742128,37.6737298,FALSE
1038666,127.3743141,37.6733263,FALSE
1038666,127.3811098,37.6910295,FALSE
1038666,127.381684,37.6922766,FALSE
1038666,127.3597595,37.657327,FALSE
1038666,127.363542,37.657032,FALSE
1038666,127.391349,37.7646858,FALSE
1038666,127.3820081,37.7720061,FALSE
1038666,127.4265776,37.7512223,FALSE
1038666,127.4170156,37.737226,FALSE
1038666,127.4165736,37.7361598,FALSE
1038666,127.4275193,37.7456981,FALSE
1038666,127.4119765,37.7559323,FALSE
1038666,127.2832736,37.5169491,FALSE
1038666,127.2819255,37.5200838,FALSE
1038666,127.2978378,37.6318038,FALSE
1038666,127.299062,37.63189,FALSE
1038666,127.2719305,37.6114983,FALSE
1038666,127.3197685,37.464066,FALSE
1038666,127.3253898,37.463325,FALSE
1038666,127.3191055,37.4646853,FALSE
1038666,127.32588,37.4631918,FALSE
1038666,127.3232185,37.4655598,FALSE
1038666,127.3185975,37.4647565,FALSE
1038666,127.3185975,37.4647565,FALSE
1038666,127.3185975,37.4647565,FALSE
1038666,127.3185975,37.4647565,FALSE
1038666,127.3185975,37.4647565,FALSE
1038666,127.3185975,37.4647565,FALSE
1038666,127.3185975,37.4647565,FALSE
1038666,127.3185975,37.4647565,FALSE
1038666,127.3185975,37.4647565,FALSE
1038666,127.3186065,37.4647283,FALSE
1038666,127.3186065,37.4647283,FALSE
1038666,127.3186065,37.4647283,FALSE
1038666,127.3186065,37.4647283,FALSE
1038666,127.3186065,37.4647283,FALSE
1038666,127.3186133,37.4647531,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3259681,37.4632181,FALSE
1038666,127.3186065,37.4647283,FALSE
1038666,127.3186065,37.4647283,FALSE
1038666,127.2813411,37.482557,FALSE
1038666,127.2831258,37.48869,FALSE
1038666,127.2857056,37.4707993,FALSE
1038666,127.2806395,37.4703368,FALSE
1038666,127.3104615,37.47043,FALSE
1038666,127.3079675,37.4721075,FALSE
1038666,127.2830278,37.5023108,FALSE
1038666,127.2839725,37.4992366,FALSE
1038666,127.2758456,37.4734046,FALSE
1038666,127.3154381,37.4713623,FALSE
1038666,127.3485453,37.8168318,FALSE
1038666,127.3533358,37.8060253,FALSE
1038666,127.354371,37.8067133,FALSE
1038666,127.3532511,37.8084436,FALSE
1038666,127.3486835,37.8169075,FALSE
1038666,127.3486835,37.8169075,FALSE
1038666,127.3486835,37.8169075,FALSE
1038666,127.3486835,37.8169075,FALSE
1038666,127.3486835,37.8169075,FALSE
1038666,127.3486835,37.8169075,FALSE
1038666,127.3485473,37.8168921,FALSE
1038666,127.3656721,37.7948203,FALSE
1038666,127.3630285,37.7964168,FALSE
1038666,127.1303868,37.5627043,FALSE
1038666,127.1137651,37.5372193,FALSE
1038666,127.1268086,37.5593555,FALSE
1038666,127.2599263,37.6053445,FALSE
1038666,127.0572096,37.5246998,FALSE
1038666,127.0176458,37.525031,FALSE
1038666,127.0183901,37.5252476,FALSE
1038666,127.0348621,37.5326935,FALSE
1038666,127.0363758,37.5325268,FALSE
1038666,127.005762,37.5145955,FALSE
1038666,127.0913416,37.5075896,FALSE
1038666,127.0928076,37.5114888,FALSE
1038666,127.0854476,37.512166,FALSE
1038666,127.0893076,37.5072895,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0842128,37.5162028,FALSE
1038666,127.0744583,37.5177121,FALSE
1038666,127.0884743,37.5079688,FALSE
1038666,127.083723,37.5169256,FALSE
1038666,127.0895728,37.5072585,FALSE
1038666,127.0895728,37.5072585,FALSE
1038666,127.0895728,37.5072585,FALSE
1038666,127.0895728,37.5072585,FALSE
1038666,127.0895728,37.5072585,FALSE
1038666,127.0895728,37.5072585,FALSE
1038666,127.0895728,37.5072585,FALSE
1038666,127.089346,37.5072796,FALSE
1038666,127.089346,37.5072796,FALSE
1038666,127.089346,37.5072796,FALSE
1038666,127.089346,37.5072796,FALSE
1038666,127.089346,37.5072796,FALSE
1038666,127.089346,37.5072796,FALSE
1038666,127.089346,37.5072796,FALSE
1038666,127.089346,37.5072796,FALSE
1038666,127.089346,37.5072796,FALSE
1038666,127.089346,37.5072796,FALSE
1038666,127.089346,37.5072796,FALSE
1038666,127.089346,37.5072796,FALSE
1038666,127.089346,37.5072796,FALSE
1038666,127.089346,37.5072796,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0942581,37.5118825,FALSE
1038666,127.0967438,37.5195941,FALSE
1038666,127.1057628,37.5265843,FALSE
1038666,127.0941485,37.506851,FALSE
1038666,127.0994923,37.513033,FALSE
1038666,127.0934898,37.5071245,FALSE
1038666,127.0589961,37.5239051,FALSE
1038666,127.2691271,37.5290015,FALSE
1038666,127.2422953,37.5410361,FALSE
1038666,127.2569993,37.5348056,FALSE
1038666,127.1511218,37.5670518,FALSE
1038666,127.158777,37.5703841,FALSE
1038666,127.1803158,37.5763595,FALSE
1038666,127.1826645,37.5717523,FALSE
1038666,127.1812383,37.5736746,FALSE
1038666,127.1847031,37.5680708,FALSE
1038666,127.1811163,37.5745998,FALSE
1038666,127.1793675,37.5790403,FALSE
1038666,127.1815238,37.5734708,FALSE
1038666,127.1828816,37.5712555,FALSE
1038666,127.1797406,37.5790898,FALSE
1038666,127.184115,37.5689133,FALSE
1038666,127.1727223,37.5771348,FALSE
1038666,127.1828496,37.5711425,FALSE
1038666,127.1796955,37.5780121,FALSE
1038666,127.1862691,37.580253,FALSE
1038666,127.1812805,37.5734808,FALSE
1038666,127.1812805,37.5734808,FALSE
1038666,127.1812805,37.5734808,FALSE
1038666,127.1812805,37.5734808,FALSE
1038666,127.1812805,37.5734808,FALSE
1038666,127.1812805,37.5734808,FALSE
1038666,127.1812805,37.5734808,FALSE
1038666,127.1812805,37.5734808,FALSE
1038666,127.1812805,37.5734808,FALSE
1038666,127.1812395,37.5735586,FALSE
1038666,127.1812395,37.5735586,FALSE
1038666,127.1812395,37.5735586,FALSE
1038666,127.1812395,37.5735586,FALSE
1038666,127.1812395,37.5735586,FALSE
1038666,127.1812395,37.5735586,FALSE
1038666,127.1812395,37.5735586,FALSE
1038666,127.1812395,37.5735586,FALSE
1038666,127.1812395,37.5735586,FALSE
1038666,127.1812395,37.5735586,FALSE
1038666,127.1812395,37.5735586,FALSE
1038666,127.1812395,37.5735586,FALSE
1038666,127.1845126,37.568116,FALSE
1038666,127.1845126,37.568116,FALSE
1038666,127.1845126,37.568116,FALSE
1038666,127.1845126,37.568116,FALSE
1038666,127.1845126,37.568116,FALSE
1038666,127.1845126,37.568116,FALSE
1038666,127.1845126,37.568116,FALSE
1038666,127.1811163,37.5745998,FALSE
1038666,127.1811163,37.5745998,FALSE
1038666,127.1811163,37.5745998,FALSE
1038666,127.1845126,37.568116,FALSE
1038666,127.2144188,37.5508488,FALSE
1038666,127.2243991,37.5467968,FALSE
1038666,127.1906251,37.5817701,FALSE
1038666,127.224453,37.5967358,FALSE
1038666,127.2164523,37.5966045,FALSE
1038666,127.199452,37.5648245,FALSE
1038666,127.1967695,37.5697008,FALSE
1038666,127.1185678,37.5416576,FALSE
1038666,127.001356,37.510918,FALSE
1039563,126.67891,37.569764,FALSE
1039563,126.702133,37.570472,FALSE
1039563,126.709673,37.570972,FALSE
1039563,126.666057,37.569683,FALSE
1039563,126.738953,37.5722,FALSE
1039563,126.742157,37.572162,FALSE
1039563,126.769782,37.579081,FALSE
1039563,126.632528,37.558458,FALSE
1039563,126.648707,37.566971,FALSE
1039563,126.804834,37.585802,FALSE
1039563,126.823249,37.582599,FALSE
1039563,126.845262,37.57329,FALSE
1039563,126.853243,37.568641,FALSE
1039563,126.835028,37.578245,FALSE
1039563,126.872772,37.531004,FALSE
1039563,126.76997,37.524313,FALSE
1039563,126.796564,37.522089,FALSE
1039563,126.752822,37.562469,FALSE
1039563,126.756115,37.527462,FALSE
1039563,126.749018,37.5436,FALSE
1039563,126.848783,37.553137,FALSE
1039563,126.848564,37.553002,FALSE
1039563,126.852445,37.555904,FALSE
1039563,126.853115,37.555709,FALSE
1039563,126.848575,37.553013,FALSE
1039563,126.848575,37.553013,FALSE
1039563,126.848575,37.553013,FALSE
1039563,126.848575,37.553013,FALSE
1039563,126.848575,37.553013,FALSE
1039563,126.848575,37.553013,FALSE
1039563,126.848575,37.553013,FALSE
1039563,126.848575,37.553013,FALSE
1039563,126.848943,37.553137,FALSE
1039563,126.850433,37.553063,FALSE
1039563,126.85401,37.555158,FALSE
1039563,126.849042,37.553159,FALSE
1039563,126.848686,37.552894,FALSE
1039563,126.848686,37.552894,FALSE
1039563,126.848737,37.552875,FALSE
1039563,126.848737,37.552875,FALSE
1039563,126.848737,37.552875,FALSE
1039563,126.826493,37.524199,FALSE
1039563,126.850431,37.528199,FALSE
1039563,126.558155,37.533994,FALSE
1039563,126.569154,37.540567,FALSE
1039563,126.546514,37.524831,FALSE
1039563,126.532062,37.514757,FALSE
1039563,126.598063,37.549889,FALSE
1039563,126.589572,37.547334,FALSE
1039563,126.620956,37.556089,FALSE
1039563,126.554376,37.492467,FALSE
1039563,126.546215,37.497899,FALSE
1039563,126.558567,37.489664,FALSE
1039563,126.553162,37.493133,FALSE
1039563,126.558485,37.489623,FALSE
1039563,126.550412,37.494984,FALSE
1039563,126.532339,37.503291,FALSE
1039563,126.52938,37.505485,FALSE
1039563,126.54132,37.499622,FALSE
1039563,126.57916,37.491592,FALSE
1039563,126.582473,37.491583,FALSE
1039563,126.58222,37.491634,FALSE
1039563,126.582361,37.491483,FALSE
1039563,126.582475,37.491546,FALSE
1039563,126.582315,37.491632,FALSE
1039563,126.582315,37.491632,FALSE
1039563,126.582431,37.491478,FALSE
1039563,126.582429,37.491478,FALSE
1039563,126.582429,37.491478,FALSE
1039563,126.582429,37.491478,FALSE
1039563,126.582429,37.491478,FALSE
1039563,126.582429,37.491478,FALSE
1039563,126.582406,37.491489,FALSE
1039563,126.582346,37.491515,FALSE
1039563,126.581988,37.491741,FALSE
1039563,126.580269,37.491778,FALSE
1039563,126.5802,37.490625,FALSE
1039563,126.580652,37.49184,FALSE
1039563,126.582253,37.491639,FALSE
1039563,126.582253,37.491639,FALSE
1039563,126.582253,37.491639,FALSE
1039563,126.582253,37.491639,FALSE
1039563,126.582253,37.491639,FALSE
1039563,126.57153,37.494243,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578622,37.495317,FALSE
1039563,126.578623,37.495317,FALSE
1039563,126.578624,37.495317,FALSE
1039563,126.578624,37.495317,FALSE
1039563,126.578624,37.495317,FALSE
1039563,126.578624,37.495317,FALSE
1039563,126.578624,37.495317,FALSE
1039563,126.578624,37.495317,FALSE
1039563,126.562974,37.486744,FALSE
1039563,126.564385,37.487312,FALSE
1039563,126.52516,37.510552,FALSE
1039563,126.897255,37.528122,FALSE
1039563,126.892616,37.542774,FALSE
1039563,126.886371,37.549004,FALSE
1039563,126.892658,37.542878,FALSE
1039563,126.877591,37.547053,FALSE
1039563,126.893722,37.529651,FALSE
1039563,126.902923,37.535451,FALSE
1039563,126.902923,37.535451,FALSE
1039563,126.902923,37.535451,FALSE
1039563,126.902923,37.535451,FALSE
